id,rh98
4909,806.80054
4910,2636.043
4911,500.42416
4912,1602.0098
4913,1153.2795
4914,1895.6643
4915,1480.4187
4916,1113.1588
4917,1549.7539
4918,1710.155
4919,2017.3052
4920,1857.9504
4921,2044.4797
4922,1530.2488
4923,1137.806
4924,1644.9142
4925,1692.6528
4926,1813.9766
4927,1029.0538
4928,351.13165
4929,2639.612
4930,1607.9573
4931,822.5266
4932,1608.7568
4933,694.3287
4934,1722.0426
4935,1643.7548
4936,1273.6055
4937,2067.2722
4938,2316.438
4939,651.4907
4940,2819.6133
4941,387.91785
4942,2407.2778
4943,986.47565
4944,1038.1129
4945,1384.2128
4946,1423.3796
4947,1677.9778
4948,1037.4436
4949,1208.3646
4950,3159.7158
4951,2214.3765
4952,1731.8577
4953,2137.4565
4954,1881.5168
4955,1570.5764
4956,933.41644
4957,1630.4908
4958,1249.6272
4959,519.3778
4960,987.69415
4961,1338.5183
4962,1308.8787
4963,2277.6782
4964,1974.4646
4965,2375.2998
4966,1581.5454
4967,763.2059
4968,859.4276
4969,2323.8647
4970,1752.2849
4971,1704.2358
4972,1866.3118
4973,1976.4402
4974,1386.798
4975,1344.8354
4976,967.50275
4977,2773.6243
4978,1065.059
4979,1467.3386
4980,723.99164
4981,1701.15
4982,750.70703
4983,1517.2235
4984,781.1508
4985,2187.6985
4986,1840.0739
4987,478.62457
4988,319.21725
4989,425.848
4990,1615.3157
4991,1477.5159
4992,1828.8762
4993,361.50098
4994,2494.6846
4995,2069.224
4996,1821.685
4997,1329.8259
4998,2356.7756
4999,1441.7915
5000,1963.9097
5001,1330.3688
5002,2426.6377
5003,2742.415
5004,1276.8184
5005,1635.5891
5006,1404.191
5007,551.1165
5008,2342.6982
5009,1934.717
5010,1545.6877
5011,2087.4607
5012,1756.2285
5013,567.2459
5014,2157.8694
5015,847.4694
5016,1893.9846
5017,2772.6282
5018,1330.4158
5019,2158.3892
5020,805.7203
5021,2470.3613
5022,420.85208
5023,1007.0245
5024,1049.3186
5025,1935.1647
5026,1272.1223
5027,1547.48
5028,892.73395
5029,1728.4202
5030,1512.6919
5031,1954.3376
5032,775.4271
5033,2450.6191
5034,1695.9879
5035,765.7703
5036,987.3614
5037,1522.6918
5038,1080.517
5039,1625.1414
5040,2847.1533
5041,875.0976
5042,380.61902
5043,358.50073
5044,2525.0684
5045,2433.587
5046,2739.3145
5047,1794.9644
5048,2639.9497
5049,1904.4427
5050,940.0312
5051,959.6818
5052,2716.1313
5053,1301.0034
5054,2446.7644
5055,1290.6399
5056,791.418
5057,1587.0408
5058,2365.603
5059,1291.0952
5060,2646.1724
5061,2315.5132
5062,2977.831
5063,1826.7268
5064,1316.8093
5065,2258.1628
5066,2248.439
5067,1730.8159
5068,1854.4749
5069,1986.6118
5070,1952.1724
5071,2556.5928
5072,2274.6807
5073,475.03787
5074,2009.0142
5075,3398.6125
5076,649.5281
5077,2296.484
5078,482.01437
5079,1150.759
5080,747.2026
5081,2512.9966
5082,2690.609
5083,1553.4104
5084,1527.636
5085,2905.468
5086,706.49396
5087,2926.593
5088,2158.9436
5089,1871.5176
5090,1625.6913
5091,2848.2993
5092,2425.642
5093,2731.4214
5094,1966.5022
5095,2408.979
5096,2388.56
5097,2551.7056
5098,2075.46
5099,2502.259
5100,760.70074
5101,2229.143
5102,2220.442
5103,689.299
5104,1876.2537
5105,1081.8759
5106,1065.3351
5107,2726.2148
5108,1640.102
5109,1679.8916
5110,1840.3514
5111,2016.0396
5112,825.173
5113,731.34375
5114,1653.918
5115,941.37103
5116,1351.0801
5117,2067.4128
5118,2870.248
5119,552.2457
5120,1593.1493
5121,2239.272
5122,745.9927
5123,1476.7788
5124,984.29767
5125,1409.8253
5126,1981.4623
5127,2027.093
5128,1601.2786
5129,2298.7754
5130,533.8411
5131,1741.9958
5132,740.38855
5133,416.2217
5134,2847.8413
5135,2207.3264
5136,462.13278
5137,1720.7599
5138,392.70084
5139,2454.7456
5140,1394.971
5141,1628.2058
5142,2339.289
5143,1046.4673
5144,1496.1194
5145,344.47232
5146,488.77213
5147,2044.0298
5148,749.6592
5149,2538.9521
5150,429.19357
5151,3134.4685
5152,1234.2107
5153,1158.3518
5154,2345.7383
5155,1765.4194
5156,2283.8525
5157,2686.8022
5158,1908.4686
5159,929.058
5160,688.5517
5161,1907.1257
5162,759.99725
5163,2235.2654
5164,1311.9167
5165,1870.9622
5166,1174.5236
5167,461.53766
5168,2481.9094
5169,1644.6332
5170,2459.4546
5171,1214.4799
5172,1458.4594
5173,1687.1865
5174,989.2178
5175,1554.2888
5176,3138.1948
5177,381.30573
5178,2692.776
5179,1920.4819
5180,714.2021
5181,388.72012
5182,1991.8851
5183,1155.8389
5184,2394.483
5185,1795.2361
5186,2074.939
5187,2297.3174
5188,514.0153
5189,2153.9014
5190,1542.2026
5191,1542.7192
5192,427.01334
5193,1504.779
5194,2622.5337
5195,1625.916
5196,2029.535
5197,2798.8633
5198,1853.1736
5199,436.8843
5200,3162.9714
5201,2127.9292
5202,1309.0138
5203,822.083
5204,1228.9823
5205,2151.226
5206,2253.7593
5207,2325.295
5208,1378.9923
5209,1763.7219
5210,2378.7568
5211,1376.4843
5212,2992.615
5213,2480.644
5214,2173.4036
5215,2083.1
5216,1670.8951
5217,598.10785
5218,601.2219
5219,1769.487
5220,441.25858
5221,2546.607
5222,1802.1748
5223,2689.4863
5224,1464.1975
5225,1112.9893
5226,1941.0806
5227,1313.5481
5228,2337.9082
5229,1009.0555
5230,2347.2854
5231,668.3051
5232,1403.2084
5233,2542.4668
5234,521.8338
5235,2295.4927
5236,1082.208
5237,1904.28
5238,1627.7664
5239,564.435
5240,2044.0369
5241,1267.3385
5242,2656.9404
5243,1815.2856
5244,2470.1934
5245,1858.5874
5246,1881.7742
5247,1408.4567
5248,1670.602
5249,523.7722
5250,1542.6395
5251,2603.17
5252,1611.9668
5253,2465.5493
5254,1572.8875
5255,1086.5981
5256,2495.0347
5257,1061.1476
5258,756.9884
5259,1493.2461
5260,2267.1318
5261,2093.6968
5262,1116.797
5263,1064.9504
5264,2250.414
5265,2361.7856
5266,1420.5117
5267,1838.2673
5268,2007.168
5269,2088.211
5270,2118.382
5271,958.7027
5272,1230.7869
5273,1596.0892
5274,2572.0698
5275,1887.5107
5276,1058.8574
5277,1821.3386
5278,467.56628
5279,2201.3623
5280,1591.6421
5281,659.96625
5282,1934.76
5283,744.2518
5284,1756.2678
5285,1929.6456
5286,2619.9004
5287,894.05273
5288,1302.4849
5289,1993.4224
5290,387.11972
5291,329.54855
5292,2724.2598
5293,1748.6377
5294,1858.2261
5295,932.3233
5296,1354.4629
5297,399.99728
5298,1985.5637
5299,1376.3491
5300,1963.3779
5301,1744.4506
5302,1238.1936
5303,2876.7354
5304,2165.53
5305,513.7834
5306,355.58975
5307,2145.2852
5308,1415.7898
5309,2580.1255
5310,2524.1301
5311,1611.7546
5312,1340.937
5313,1580.4834
5314,1855.0039
5315,1835.04
5316,2157.504
5317,1091.3864
5318,1727.6674
5319,640.30035
5320,2012.353
5321,1735.1158
5322,694.22003
5323,1256.3374
5324,858.60944
5325,2611.2705
5326,2626.5317
5327,2351.666
5328,2348.6333
5329,2441.8062
5330,670.8981
5331,1623.7544
5332,2555.3755
5333,559.1211
5334,420.31342
5335,2244.0212
5336,2664.8372
5337,2416.8896
5338,1143.0323
5339,301.32825
5340,406.54813
5341,1025.707
5342,1910.233
5343,2992.527
5344,1164.9241
5345,2015.158
5346,2181.6694
5347,2001.5767
5348,2416.0513
5349,863.27386
5350,2439.686
5351,2574.1265
5352,558.0242
5353,1705.5409
5354,2093.606
5355,2644.0603
5356,2142.725
5357,1427.168
5358,985.5754
5359,2992.9421
5360,1154.1171
5361,1578.9432
5362,599.7959
5363,1302.844
5364,2356.3843
5365,3183.209
5366,358.1945
5367,1557.9814
5368,1668.6626
5369,1721.118
5370,2072.9946
5371,3021.4873
5372,1018.34454
5373,574.5761
5374,2021.6633
5375,1354.1548
5376,1394.1736
5377,1820.8799
5378,1835.9211
5379,943.51276
5380,1971.571
5381,2101.8691
5382,2396.4624
5383,926.83453
5384,2381.113
5385,1790.7374
5386,975.2887
5387,1544.7717
5388,1775.2927
5389,1889.4601
5390,1636.2386
5391,2430.142
5392,1983.8326
5393,1737.4946
5394,1873.4844
5395,1888.1562
5396,409.32858
5397,2688.4065
5398,2705.3408
5399,1612.688
5400,2005.0964
5401,2323.199
5402,1716.8953
5403,2475.6785
5404,2081.1074
5405,1448.2705
5406,2755.9434
5407,1361.0115
5408,2311.6594
5409,307.36218
5410,718.6788
5411,1824.8062
5412,1117.7628
5413,2823.2495
5414,1354.8794
5415,1555.236
5416,1796.1669
5417,2744.3965
5418,2713.5508
5419,1617.9187
5420,1826.3859
5421,1239.617
5422,1547.6167
5423,297.8248
5424,3210.1926
5425,1259.6362
5426,2867.5547
5427,482.23288
5428,2647.0503
5429,509.8382
5430,1003.5561
5431,360.0126
5432,1790.3872
5433,2900.371
5434,747.1108
5435,1870.6359
5436,605.7371
5437,2777.4
5438,2844.3838
5439,2598.9893
5440,2767.3865
5441,1820.4916
5442,1399.1775
5443,900.0878
5444,1904.4696
5445,564.0289
5446,506.24985
5447,2020.0459
5448,2141.0315
5449,1877.5471
5450,1032.4766
5451,2521.1968
5452,2355.9092
5453,1925.9193
5454,2080.45
5455,2164.3652
5456,2108.1772
5457,898.42755
5458,1837.0432
5459,453.15323
5460,2078.6973
5461,2713.9807
5462,1619.0728
5463,1435.0319
5464,742.5378
5465,909.2938
5466,1903.0665
5467,1346.821
5468,1088.4513
5469,1682.6992
5470,673.54156
5471,2003.5078
5472,1687.8401
5473,1025.4365
5474,2809.9585
5475,1432.2335
5476,1171.543
5477,2110.1587
5478,1834.1929
5479,1819.255
5480,2369.812
5481,1924.4485
5482,578.6144
5483,2055.1624
5484,1619.6006
5485,1844.3263
5486,845.78986
5487,1792.281
5488,1254.053
5489,2264.3555
5490,1094.8525
5491,1785.2339
5492,877.7263
5493,1436.002
5494,1450.0742
5495,493.91544
5496,1895.2843
5497,1664.4863
5498,1374.8948
5499,2695.5635
5500,1046.2764
5501,355.7167
5502,2031.6464
5503,465.63797
5504,1470.7709
5505,2128.0017
5506,461.71024
5507,1656.9092
5508,1961.8093
5509,1776.3568
5510,1089.1704
5511,1010.8946
5512,2471.06
5513,1493.2856
5514,2884.9775
5515,2465.0864
5516,1650.8678
5517,1984.9758
5518,1485.8628
5519,906.882
5520,1971.3602
5521,968.42194
5522,754.4068
5523,846.91956
5524,2531.5085
5525,1045.3716
5526,1709.4032
5527,1096.0127
5528,411.65054
5529,2096.7495
5530,1836.2996
5531,1113.7375
5532,1786.5406
5533,2226.1042
5534,520.629
5535,1573.978
5536,2311.837
5537,2052.4167
5538,2554.4683
5539,2047.7
5540,1477.9471
5541,2114.231
5542,2675.133
5543,470.13504
5544,1675.0585
5545,397.3724
5546,2627.7864
5547,453.99655
5548,2104.0544
5549,2843.5913
5550,1803.6378
5551,1383.163
5552,798.16754
5553,2090.135
5554,1218.4971
5555,2454.0942
5556,2237.6824
5557,1871.6694
5558,1686.0044
5559,409.65686
5560,1889.5189
5561,1791.7527
5562,1793.9706
5563,1113.1519
5564,443.97934
5565,1532.529
5566,2977.23
5567,586.80225
5568,2690.5393
5569,1900.1731
5570,871.4964
5571,1149.2
5572,1676.2401
5573,1765.1067
5574,1908.4763
5575,3242.3457
5576,944.1003
5577,1712.1001
5578,879.7356
5579,1510.7727
5580,2028.3364
5581,406.70758
5582,1928.5396
5583,2796.8022
5584,2013.1309
5585,1133.3688
5586,1128.572
5587,2227.7012
5588,1823.704
5589,2003.1348
5590,1093.0594
5591,1304.1178
5592,1102.4882
5593,1875.9749
5594,2139.4197
5595,1786.4468
5596,2655.3105
5597,725.6893
5598,2082.5862
5599,3061.9917
5600,2179.5715
5601,1733.8848
5602,535.89624
5603,1254.4397
5604,1846.2129
5605,2721.3003
5606,401.60965
5607,1733.7395
5608,956.13403
5609,2140.1875
5610,422.39423
5611,2449.5215
5612,2501.6367
5613,2826.3901
5614,2286.1277
5615,1707.8386
5616,1576.1904
5617,2436.206
5618,2081.825
5619,890.14923
5620,2178.425
5621,1756.6349
5622,1670.6357
5623,1920.4028
5624,1552.4973
5625,2081.604
5626,831.81665
5627,1986.4994
5628,391.10403
5629,1246.7058
5630,1857.1158
5631,1337.5764
5632,822.8471
5633,439.99564
5634,485.53113
5635,2387.1445
5636,1959.9816
5637,2020.7501
5638,1907.0096
5639,2874.5317
5640,1427.2502
5641,1592.9512
5642,571.0933
5643,2216.5112
5644,917.6464
5645,2218.346
5646,1112.3046
5647,2643.6484
5648,2010.5007
5649,2281.314
5650,1587.0322
5651,1410.5554
5652,2118.667
5653,1873.0066
5654,2552.844
5655,905.759
5656,1856.0947
5657,746.41486
5658,2184.7532
5659,2393.949
5660,2619.6372
5661,2766.875
5662,1900.9812
5663,1888.6626
5664,1850.331
5665,1073.2661
5666,710.9283
5667,2538.547
5668,1544.5728
5669,2225.9805
5670,1050.1573
5671,2662.3638
5672,1652.6582
5673,1395.9187
5674,2599.09
5675,2215.3906
5676,1689.1531
5677,636.12317
5678,2302.902
5679,2141.9878
5680,2278.8008
5681,2130.302
5682,2457.3462
5683,2401.4812
5684,2461.3064
5685,2509.3809
5686,2043.0475
5687,2366.5068
5688,2761.278
5689,2603.1638
5690,1431.4102
5691,2246.3286
5692,1639.3236
5693,457.62796
5694,1798.965
5695,1127.8472
5696,2188.2415
5697,2142.522
5698,2681.0046
5699,1501.3353
5700,1666.8412
5701,611.2597
5702,834.43115
5703,1085.6051
5704,2440.3926
5705,2072.0132
5706,2421.752
5707,1275.6702
5708,1843.0916
5709,1648.2002
5710,2676.208
5711,1916.1538
5712,2122.003
5713,2182.4565
5714,1874.2659
5715,1488.23
5716,1521.6357
5717,1778.0703
5718,1353.7723
5719,1890.7676
5720,1886.9211
5721,1773.561
5722,1056.0835
5723,314.36285
5724,1444.2059
5725,1620.1237
5726,2340.495
5727,1469.6858
5728,491.28058
5729,1295.9087
5730,2161.5664
5731,638.7067
5732,3023.3691
5733,1997.9807
5734,1235.7649
5735,675.6965
5736,2272.5864
5737,479.53906
5738,2173.8137
5739,1596.7814
5740,2636.517
5741,1931.9456
5742,2901.0151
5743,1767.3811
5744,2501.7861
5745,654.0714
5746,1245.9456
5747,1171.0281
5748,1801.7522
5749,694.40204
5750,1875.7212
5751,1901.435
5752,2193.1008
5753,1582.7616
5754,1825.198
5755,2455.7363
5756,1655.866
5757,2470.523
5758,742.74554
5759,1929.2708
5760,972.09973
5761,770.29376
5762,1053.5114
5763,2115.795
5764,1242.8179
5765,2943.5933
5766,2872.832
5767,3195.2817
5768,2543.6777
5769,2726.8228
5770,1153.6499
5771,2100.2183
5772,1964.6987
5773,699.92993
5774,1638.3281
5775,1076.804
5776,1347.1792
5777,1993.0801
5778,1343.3062
5779,1187.592
5780,723.6765
5781,1363.3374
5782,2265.9346
5783,1428.6301
5784,2366.357
5785,2560.6736
5786,2801.1836
5787,621.3476
5788,1958.9683
5789,1737.7384
5790,766.577
5791,2676.8044
5792,404.64117
5793,1639.1426
5794,2059.5166
5795,2521.726
5796,2430.396
5797,1849.3572
5798,3262.208
5799,1881.2441
5800,2140.9182
5801,788.83105
5802,1883.2432
5803,2364.9316
5804,956.1926
5805,2184.5469
5806,1410.9841
5807,1875.7986
5808,1635.7423
5809,1620.2052
5810,1388.6555
5811,1247.3962
5812,2673.2388
5813,481.16702
5814,2632.5103
5815,1185.2673
5816,1759.678
5817,1196.2991
5818,2123.4346
5819,1755.1832
5820,2468.9893
5821,665.00494
5822,1402.3661
5823,2421.9546
5824,2145.0005
5825,1803.4427
5826,1479.7883
5827,2274.349
5828,1944.4164
5829,1533.4315
5830,657.5499
5831,2596.0645
5832,2686.4736
5833,2612.401
5834,451.82953
5835,1112.8354
5836,1632.2922
5837,1775.248
5838,2321.2656
5839,967.9174
5840,450.7558
5841,1788.4193
5842,2782.4443
5843,1223.8027
5844,2050.185
5845,1517.359
5846,906.7148
5847,1396.1012
5848,1702.9186
5849,2469.585
5850,1969.5574
5851,1428.2584
5852,1029.3127
5853,643.23395
5854,1635.2521
5855,1387.3953
5856,1068.1996
5857,1623.5515
5858,2129.869
5859,1636.33
5860,1471.7441
5861,1478.5945
5862,2671.3132
5863,2415.3755
5864,1344.8994
5865,2407.2256
5866,1676.2847
5867,2412.1177
5868,2486.6116
5869,465.14835
5870,1633.5844
5871,2542.146
5872,2041.4768
5873,2120.6147
5874,2439.0728
5875,2203.7188
5876,977.6981
5877,2295.3833
5878,1363.4004
5879,1833.3486
5880,1698.565
5881,2431.8228
5882,2824.205
5883,460.9681
5884,3114.2002
5885,1638.1007
5886,1401.5847
5887,1252.4637
5888,1814.8765
5889,1853.0012
5890,1389.4893
5891,957.4013
5892,1821.5681
5893,1142.1221
5894,828.6082
5895,2120.0366
5896,2136.2844
5897,1790.2216
5898,2287.191
5899,1981.8309
5900,1867.0422
5901,312.38004
5902,1563.344
5903,1239.9736
5904,1259.5327
5905,1154.3939
5906,1171.6367
5907,2238.1562
5908,2074.3384
5909,2682.7668
5910,2380.102
5911,1743.8254
5912,649.33154
5913,872.1257
5914,834.3162
5915,1557.2465
5916,412.6206
5917,2604.2417
5918,2364.2742
5919,3015.5366
5920,2762.1729
5921,2457.4033
5922,2411.2456
5923,1910.0392
5924,963.137
5925,882.91754
5926,1725.5095
5927,1256.8909
5928,1551.7847
5929,1930.9856
5930,2556.5645
5931,1823.6882
5932,3049.3137
5933,1974.1575
5934,2447.1865
5935,2121.398
5936,2457.887
5937,680.4886
5938,2388.3816
5939,1082.4075
5940,2379.9292
5941,910.86835
5942,1830.3401
5943,2474.4429
5944,1749.6134
5945,2510.6218
5946,1403.5515
5947,1717.2009
5948,1731.0576
5949,2077.6575
5950,1728.2996
5951,2731.6643
5952,2671.81
5953,1602.5571
5954,1992.9495
5955,1720.2188
5956,446.81738
5957,2173.008
5958,798.13776
5959,347.9778
5960,2021.596
5961,2539.8428
5962,1756.624
5963,2251.3896
5964,2236.1582
5965,340.10977
5966,1828.0686
5967,632.80347
5968,1428.664
5969,2267.829
5970,1601.6377
5971,1371.4742
5972,1927.0836
5973,1911.685
5974,1303.0223
5975,1760.6182
5976,1863.2941
5977,1549.84
5978,1830.9241
5979,440.9834
5980,1044.4578
5981,1901.3491
5982,1787.447
5983,992.75995
5984,441.78308
5985,1563.536
5986,2086.7446
5987,2195.5334
5988,516.44586
5989,1791.7136
5990,1966.3138
5991,1666.3684
5992,1618.6855
5993,2467.2505
5994,2207.4727
5995,675.20734
5996,1495.4707
5997,1848.1964
5998,737.73065
5999,1912.9001
6000,606.90857
6001,2899.9648
6002,565.32745
6003,1601.7368
6004,2160.2583
6005,1523.4739
6006,1675.8003
6007,2114.9375
6008,2223.6543
6009,1196.1719
6010,2453.6216
6011,2285.1787
6012,1979.2537
6013,2713.848
6014,1063.6365
6015,1997.0824
6016,1277.4231
6017,1414.686
6018,2295.5442
6019,2397.9414
6020,471.83362
6021,1922.7295
6022,1200.9808
6023,1101.9642
6024,490.69565
6025,1385.3412
6026,1627.9243
6027,1254.1265
6028,1144.8049
6029,2127.4458
6030,2418.4822
6031,1420.1879
6032,431.81143
6033,2243.2542
6034,2156.939
6035,410.13516
6036,1226.18
6037,967.3269
6038,1375.7345
6039,1129.9707
6040,2170.581
6041,738.36505
6042,2228.887
6043,1681.9993
6044,383.35287
6045,353.56363
6046,2629.6357
6047,2116.5613
6048,305.95474
6049,2632.6206
6050,997.27313
6051,561.7331
6052,795.03174
6053,1815.874
6054,1442.0413
6055,2593.086
6056,2373.774
6057,2803.7896
6058,2101.52
6059,1429.6376
6060,1070.1743
6061,2038.7161
6062,1792.6234
6063,2049.5603
6064,977.29816
6065,2455.4446
6066,1632.1831
6067,1751.9167
6068,1323.6409
6069,661.21136
6070,960.0153
6071,1272.5171
6072,789.2966
6073,2387.7295
6074,2664.1113
6075,1991.6283
6076,1204.0078
6077,2569.686
6078,2644.913
6079,2530.9465
6080,1802.5051
6081,2220.7444
6082,1361.6227
6083,1099.1274
6084,1894.9072
6085,2590.016
6086,2862.085
6087,2705.6885
6088,1207.7753
6089,730.25214
6090,1415.8557
6091,2765.736
6092,2116.3516
6093,2380.959
6094,1957.6389
6095,2501.4377
6096,1890.0845
6097,1716.6631
6098,545.2921
6099,737.6644
6100,2194.3867
6101,2125.2256
6102,1585.3552
6103,2872.289
6104,1558.9016
6105,2159.296
6106,2352.206
6107,2633.0117
6108,798.30237
6109,998.00476
6110,2232.48
6111,1515.4343
6112,2146.1719
6113,1738.5215
6114,1146.9478
6115,1516.7594
6116,1304.1476
6117,2034.7703
6118,2470.6963
6119,1132.5032
6120,1155.469
6121,787.21326
6122,1937.9172
6123,1969.186
6124,924.11896
6125,3044.0508
6126,2421.564
6127,1691.9226
6128,2208.3047
6129,1675.7515
6130,1981.8545
6131,653.91034
6132,601.5057
6133,1760.7441
6134,1054.7058
6135,1005.0473
6136,2612.4917
6137,1506.2751
6138,900.7569
6139,2002.4795
6140,2541.9932
6141,2193.1545
6142,1747.009
6143,2083.4158
6144,1201.1758
6145,2102.6465
6146,2051.1243
6147,752.66705
6148,1517.5283
6149,1126.1709
6150,2232.1792
6151,1128.5908
6152,3232.1128
6153,578.3287
6154,882.9512
6155,2427.0483
6156,2862.4
6157,987.42926
6158,1619.1602
6159,1899.926
6160,2293.1663
6161,2730.0386
6162,421.55515
6163,1084.3286
6164,865.05804
6165,1828.5579
6166,1936.1921
6167,1493.5779
6168,1945.56
6169,2670.8936
6170,1282.5267
6171,834.5329
6172,2719.067
6173,660.54913
6174,1930.0958
6175,1584.2822
6176,920.9399
6177,737.30963
6178,999.36163
6179,2318.0898
6180,2105.4526
6181,2918.5552
6182,1535.6079
6183,2743.059
6184,1187.6613
6185,417.38947
6186,764.435
6187,2011.5371
6188,2488.3306
6189,2051.2207
6190,549.2994
6191,334.6525
6192,795.73883
6193,1563.9474
6194,950.19147
6195,2174.6235
6196,741.07697
6197,1788.309
6198,2458.685
6199,1947.6545
6200,1921.0586
6201,2472.4795
6202,2042.2544
6203,1918.6252
6204,2220.4053
6205,1509.1606
6206,783.92426
6207,2037.7546
6208,683.1858
6209,2315.0723
6210,1299.9194
6211,761.1213
6212,654.0809
6213,3176.137
6214,2870.8494
6215,2761.103
6216,649.0472
6217,2134.3347
6218,604.5717
6219,2410.7837
6220,592.7355
6221,1985.0347
6222,1670.4468
6223,1381.962
6224,1793.1941
6225,2274.5815
6226,2089.7039
6227,856.595
6228,1983.4824
6229,2844.1821
6230,846.60175
6231,1229.6676
6232,2018.2976
6233,2628.252
6234,2211.3787
6235,1461.5796
6236,1868.4409
6237,2318.5427
6238,2183.9058
6239,2368.541
6240,2690.445
6241,2521.651
6242,1972.9097
6243,2210.5278
6244,563.5658
6245,1868.1927
6246,1557.4476
6247,1978.9688
6248,1135.1039
6249,2168.808
6250,2329.9429
6251,2442.7705
6252,1841.9546
6253,2730.1125
6254,1740.6819
6255,2344.6892
6256,2231.144
6257,416.7932
6258,2345.4165
6259,2332.3262
6260,2023.4435
6261,1688.8083
6262,2508.0205
6263,2690.7427
6264,1984.2944
6265,753.1121
6266,397.25455
6267,1082.9999
6268,1686.3308
6269,959.75745
6270,1820.374
6271,2063.3723
6272,460.67075
6273,2547.365
6274,909.5343
6275,949.802
6276,1109.2325
6277,1736.582
6278,1133.9205
6279,2583.46
6280,2995.51
6281,2627.8052
6282,2989.604
6283,1315.6028
6284,1009.4628
6285,1867.7327
6286,636.2561
6287,1246.2751
6288,872.80536
6289,459.2372
6290,1654.9266
6291,1456.2808
6292,664.2559
6293,1792.0571
6294,1374.212
6295,1929.9775
6296,913.62726
6297,1786.6227
6298,3651.5366
6299,2545.0625
6300,2635.081
6301,1920.4058
6302,1633.6802
6303,2077.1167
6304,930.70166
6305,508.1882
6306,2462.5508
6307,3043.093
6308,2553.426
6309,1711.2502
6310,1873.533
6311,2762.2036
6312,2362.5662
6313,1310.3842
6314,915.35846
6315,1309.6987
6316,1000.27496
6317,957.9825
6318,1842.2227
6319,1969.0278
6320,607.7391
6321,987.88446
6322,1593.8628
6323,2811.3745
6324,1337.3254
6325,1790.392
6326,2743.032
6327,1845.3779
6328,1734.7424
6329,2374.27
6330,616.52893
6331,1822.5396
6332,2583.393
6333,2216.9502
6334,1652.6447
6335,1941.3247
6336,1700.0989
6337,419.9803
6338,2351.2217
6339,1781.0457
6340,2756.0154
6341,3157.9683
6342,2296.5083
6343,2473.087
6344,1294.3042
6345,1813.9055
6346,671.3591
6347,1901.9849
6348,2445.5806
6349,1809.6702
6350,1473.1743
6351,901.6348
6352,1516.8021
6353,2032.5999
6354,913.2865
6355,724.0961
6356,1387.5767
6357,669.6995
6358,2910.9668
6359,2552.2634
6360,1093.7039
6361,2316.1826
6362,2050.8103
6363,1350.3223
6364,2516.631
6365,2439.7314
6366,1683.8367
6367,2844.452
6368,1935.9111
6369,2117.1326
6370,3030.83
6371,519.0946
6372,888.691
6373,1485.9702
6374,2407.491
6375,511.28754
6376,1193.6349
6377,2382.0703
6378,1915.6235
6379,1779.3721
6380,494.64536
6381,1996.2885
6382,1501.0304
6383,1626.7075
6384,2446.052
6385,1481.8337
6386,1310.6163
6387,1910.0897
6388,1683.9065
6389,1583.0745
6390,1915.1014
6391,1562.9553
6392,2538.0898
6393,1978.8904
6394,2393.8945
6395,1352.9908
6396,2105.2236
6397,3012.0286
6398,2057.9998
6399,2380.4736
6400,966.651
6401,1741.985
6402,2541.769
6403,388.4913
6404,1972.855
6405,2141.9358
6406,1862.1978
6407,2675.4668
6408,1954.6023
6409,1834.6357
6410,1451.8262
6411,453.73187
6412,2557.853
6413,1126.5437
6414,2405.3252
6415,340.4376
6416,1619.4082
6417,1649.9209
6418,643.78784
6419,336.7613
6420,1143.115
6421,2433.7134
6422,2407.188
6423,443.51398
6424,2357.0576
6425,1608.7124
6426,1303.1985
6427,1503.2068
6428,496.80347
6429,1603.0869
6430,855.44574
6431,2781.0254
6432,2268.5024
6433,2434.9536
6434,2415.4448
6435,1739.1035
6436,3050.7266
6437,1122.3115
6438,1414.9321
6439,2978.3564
6440,2466.7231
6441,877.1746
6442,1196.8793
6443,1768.0728
6444,1600.1418
6445,1517.6213
6446,811.29193
6447,2114.6624
6448,2104.6436
6449,1516.2427
6450,2009.4966
6451,1659.4796
6452,1973.1172
6453,2143.211
6454,808.8446
6455,1657.5685
6456,2213.6567
6457,3282.3481
6458,1922.7181
6459,1596.791
6460,1838.4768
6461,2466.2422
6462,2943.0117
6463,1614.2094
6464,2256.5742
6465,2022.0765
6466,1492.4705
6467,1865.0532
6468,1273.6208
6469,1734.0138
6470,2453.9502
6471,1823.3452
6472,1725.1122
6473,1703.7941
6474,1700.6812
6475,1797.718
6476,1005.03314
6477,3110.291
6478,1488.8302
6479,2733.7676
6480,1034.1437
6481,955.909
6482,2032.9414
6483,2143.8345
6484,2050.1726
6485,1579.363
6486,2725.0054
6487,1562.2598
6488,1503.8083
6489,2000.1328
6490,1963.5427
6491,819.1038
6492,2296.2988
6493,1683.6093
6494,2414.2227
6495,2222.375
6496,1448.3906
6497,2790.73
6498,1850.2024
6499,1552.7024
6500,1813.6824
6501,2083.8975
6502,1033.529
6503,2322.9338
6504,2416.562
6505,1816.8541
6506,1417.4861
6507,2051.1365
6508,2789.0396
6509,2512.2546
6510,1276.5883
6511,2237.652
6512,992.94867
6513,1647.7848
6514,2066.6216
6515,1135.8344
6516,2630.2527
6517,2230.169
6518,2275.5474
6519,2558.6426
6520,1893.698
6521,2230.7058
6522,1089.5184
6523,1215.904
6524,2141.6497
6525,1851.5435
6526,2407.7998
6527,1279.7339
6528,2514.33
